Date,Open,High,Low,Close,Volume
26-Jan-09,-,-,-,0.75,-
25-Jan-09,-,-,-,0.75,-
24-Jan-09,-,-,-,0.75,-
23-Jan-09,-,-,-,0.75,-
22-Jan-09,-,-,-,0.75,-
21-Jan-09,-,-,-,0.76,-
20-Jan-09,-,-,-,0.75,-
19-Jan-09,-,-,-,0.76,-
18-Jan-09,-,-,-,0.76,-
17-Jan-09,-,-,-,0.75,-
16-Jan-09,-,-,-,0.75,-
15-Jan-09,-,-,-,0.75,-
14-Jan-09,-,-,-,0.75,-
13-Jan-09,-,-,-,0.75,-
12-Jan-09,-,-,-,0.75,-
11-Jan-09,-,-,-,0.75,-
10-Jan-09,-,-,-,0.75,-
9-Jan-09,-,-,-,0.76,-
8-Jan-09,-,-,-,0.76,-
7-Jan-09,-,-,-,0.76,-
6-Jan-09,-,-,-,0.76,-
5-Jan-09,-,-,-,0.77,-
4-Jan-09,-,-,-,0.77,-
3-Jan-09,-,-,-,0.77,-
2-Jan-09,-,-,-,0.77,-
1-Jan-09,-,-,-,0.77,-
31-Dec-08,-,-,-,0.77,-
30-Dec-08,-,-,-,0.76,-
29-Dec-08,-,-,-,0.76,-
28-Dec-08,-,-,-,0.75,-
27-Dec-08,-,-,-,0.75,-
26-Dec-08,-,-,-,0.74,-
25-Dec-08,-,-,-,0.72,-
24-Dec-08,-,-,-,0.72,-
23-Dec-08,-,-,-,0.72,-
22-Dec-08,-,-,-,0.72,-
21-Dec-08,-,-,-,0.71,-
20-Dec-08,-,-,-,0.71,-
19-Dec-08,-,-,-,0.71,-
18-Dec-08,-,-,-,0.71,-
17-Dec-08,-,-,-,0.71,-
16-Dec-08,-,-,-,0.71,-
15-Dec-08,-,-,-,0.71,-
14-Dec-08,-,-,-,0.71,-
13-Dec-08,-,-,-,0.71,-
12-Dec-08,-,-,-,0.71,-
11-Dec-08,-,-,-,0.71,-
10-Dec-08,-,-,-,0.71,-
9-Dec-08,-,-,-,0.71,-
8-Dec-08,-,-,-,0.72,-
7-Dec-08,-,-,-,0.72,-
6-Dec-08,-,-,-,0.72,-
5-Dec-08,-,-,-,0.73,-
4-Dec-08,-,-,-,0.74,-
3-Dec-08,-,-,-,0.74,-
2-Dec-08,-,-,-,0.74,-
1-Dec-08,-,-,-,0.74,-
30-Nov-08,-,-,-,0.74,-
29-Nov-08,-,-,-,0.74,-
28-Nov-08,-,-,-,0.74,-
27-Nov-08,-,-,-,0.73,-
26-Nov-08,-,-,-,0.73,-
25-Nov-08,-,-,-,0.73,-
24-Nov-08,-,-,-,0.73,-
23-Nov-08,-,-,-,0.73,-
22-Nov-08,-,-,-,0.73,-
21-Nov-08,-,-,-,0.73,-
20-Nov-08,-,-,-,0.73,-
19-Nov-08,-,-,-,0.72,-
18-Nov-08,-,-,-,0.72,-
17-Nov-08,-,-,-,0.72,-
16-Nov-08,-,-,-,0.72,-
15-Nov-08,-,-,-,0.72,-
14-Nov-08,-,-,-,0.73,-
13-Nov-08,-,-,-,0.73,-
12-Nov-08,-,-,-,0.72,-
11-Nov-08,-,-,-,0.71,-
10-Nov-08,-,-,-,0.7,-
9-Nov-08,-,-,-,0.69,-
8-Nov-08,-,-,-,0.69,-
7-Nov-08,-,-,-,0.69,-
6-Nov-08,-,-,-,0.69,-
5-Nov-08,-,-,-,0.69,-
4-Nov-08,-,-,-,0.7,-
3-Nov-08,-,-,-,0.71,-
2-Nov-08,-,-,-,0.71,-
1-Nov-08,-,-,-,0.71,-
31-Oct-08,-,-,-,0.71,-
30-Oct-08,-,-,-,0.72,-
29-Oct-08,-,-,-,0.72,-
28-Oct-08,-,-,-,0.73,-
27-Oct-08,-,-,-,0.73,-
26-Oct-08,-,-,-,0.74,-
25-Oct-08,-,-,-,0.74,-
24-Oct-08,-,-,-,0.74,-
23-Oct-08,-,-,-,0.74,-
22-Oct-08,-,-,-,0.74,-
21-Oct-08,-,-,-,0.75,-
20-Oct-08,-,-,-,0.74,-
19-Oct-08,-,-,-,0.75,-
18-Oct-08,-,-,-,0.75,-
17-Oct-08,-,-,-,0.75,-
16-Oct-08,-,-,-,0.75,-
15-Oct-08,-,-,-,0.75,-
14-Oct-08,-,-,-,0.75,-
13-Oct-08,-,-,-,0.75,-
12-Oct-08,-,-,-,0.75,-
11-Oct-08,-,-,-,0.75,-
10-Oct-08,-,-,-,0.76,-
9-Oct-08,-,-,-,0.76,-
8-Oct-08,-,-,-,0.76,-
7-Oct-08,-,-,-,0.76,-
6-Oct-08,-,-,-,0.76,-
5-Oct-08,-,-,-,0.76,-
4-Oct-08,-,-,-,0.76,-
3-Oct-08,-,-,-,0.76,-
2-Oct-08,-,-,-,0.76,-
1-Oct-08,-,-,-,0.76,-
30-Sep-08,-,-,-,0.77,-
29-Sep-08,-,-,-,0.77,-
28-Sep-08,-,-,-,0.78,-
27-Sep-08,-,-,-,0.78,-
26-Sep-08,-,-,-,0.78,-
25-Sep-08,-,-,-,0.79,-
24-Sep-08,-,-,-,0.79,-
23-Sep-08,-,-,-,0.78,-
22-Sep-08,-,-,-,0.78,-
21-Sep-08,-,-,-,0.78,-
20-Sep-08,-,-,-,0.78,-
19-Sep-08,-,-,-,0.78,-
18-Sep-08,-,-,-,0.78,-
17-Sep-08,-,-,-,0.78,-
16-Sep-08,-,-,-,0.78,-
15-Sep-08,-,-,-,0.78,-
14-Sep-08,-,-,-,0.79,-
13-Sep-08,-,-,-,0.79,-
12-Sep-08,-,-,-,0.79,-
11-Sep-08,-,-,-,0.79,-
10-Sep-08,-,-,-,0.79,-
9-Sep-08,-,-,-,0.79,-
8-Sep-08,-,-,-,0.8,-
7-Sep-08,-,-,-,0.8,-
6-Sep-08,-,-,-,0.8,-
5-Sep-08,-,-,-,0.81,-
4-Sep-08,-,-,-,0.81,-
3-Sep-08,-,-,-,0.82,-
2-Sep-08,-,-,-,0.82,-
1-Sep-08,-,-,-,0.82,-
31-Aug-08,-,-,-,0.83,-
30-Aug-08,-,-,-,0.83,-
29-Aug-08,-,-,-,0.84,-
28-Aug-08,-,-,-,0.84,-
27-Aug-08,-,-,-,0.85,-
26-Aug-08,-,-,-,0.85,-
25-Aug-08,-,-,-,0.85,-
24-Aug-08,-,-,-,0.85,-
23-Aug-08,-,-,-,0.85,-
22-Aug-08,-,-,-,0.85,-
21-Aug-08,-,-,-,0.86,-
20-Aug-08,-,-,-,0.85,-
19-Aug-08,-,-,-,0.85,-
18-Aug-08,-,-,-,0.85,-
17-Aug-08,-,-,-,0.85,-
16-Aug-08,-,-,-,0.85,-
15-Aug-08,-,-,-,0.85,-
14-Aug-08,-,-,-,0.85,-
13-Aug-08,-,-,-,0.85,-
12-Aug-08,-,-,-,0.85,-
11-Aug-08,-,-,-,0.86,-
10-Aug-08,-,-,-,0.86,-
9-Aug-08,-,-,-,0.87,-
8-Aug-08,-,-,-,0.88,-
7-Aug-08,-,-,-,0.88,-
6-Aug-08,-,-,-,0.88,-
5-Aug-08,-,-,-,0.88,-
4-Aug-08,-,-,-,0.88,-
3-Aug-08,-,-,-,0.88,-
2-Aug-08,-,-,-,0.89,-
1-Aug-08,-,-,-,0.89,-
31-Jul-08,-,-,-,0.9,-
30-Jul-08,-,-,-,0.9,-
29-Jul-08,-,-,-,0.91,-
28-Jul-08,-,-,-,0.91,-
27-Jul-08,-,-,-,0.91,-
26-Jul-08,-,-,-,0.91,-
25-Jul-08,-,-,-,0.91,-
24-Jul-08,-,-,-,0.9,-
23-Jul-08,-,-,-,0.9,-
22-Jul-08,-,-,-,0.9,-
21-Jul-08,-,-,-,0.9,-
20-Jul-08,-,-,-,0.9,-
19-Jul-08,-,-,-,0.9,-
18-Jul-08,-,-,-,0.9,-
17-Jul-08,-,-,-,0.9,-
16-Jul-08,-,-,-,0.91,-
15-Jul-08,-,-,-,0.91,-
14-Jul-08,-,-,-,0.91,-
13-Jul-08,-,-,-,0.92,-
12-Jul-08,-,-,-,0.92,-
11-Jul-08,-,-,-,0.92,-
10-Jul-08,-,-,-,0.92,-
9-Jul-08,-,-,-,0.92,-
8-Jul-08,-,-,-,0.92,-
7-Jul-08,-,-,-,0.92,-
6-Jul-08,-,-,-,0.92,-
5-Jul-08,-,-,-,0.92,-
4-Jul-08,-,-,-,0.93,-
3-Jul-08,-,-,-,0.93,-
2-Jul-08,-,-,-,0.93,-
1-Jul-08,-,-,-,0.94,-
30-Jun-08,-,-,-,0.94,-
29-Jun-08,-,-,-,0.94,-
28-Jun-08,-,-,-,0.94,-
27-Jun-08,-,-,-,0.94,-
26-Jun-08,-,-,-,0.94,-
25-Jun-08,-,-,-,0.94,-
24-Jun-08,-,-,-,0.93,-
23-Jun-08,-,-,-,0.93,-
22-Jun-08,-,-,-,0.93,-
21-Jun-08,-,-,-,0.93,-
20-Jun-08,-,-,-,0.93,-
19-Jun-08,-,-,-,0.92,-
18-Jun-08,-,-,-,0.92,-
17-Jun-08,-,-,-,0.93,-
16-Jun-08,-,-,-,0.93,-
15-Jun-08,-,-,-,0.93,-
14-Jun-08,-,-,-,0.93,-
13-Jun-08,-,-,-,0.93,-
12-Jun-08,-,-,-,0.93,-
11-Jun-08,-,-,-,0.92,-
10-Jun-08,-,-,-,0.92,-
9-Jun-08,-,-,-,0.92,-
8-Jun-08,-,-,-,0.92,-
7-Jun-08,-,-,-,0.92,-
6-Jun-08,-,-,-,0.92,-
5-Jun-08,-,-,-,0.93,-
4-Jun-08,-,-,-,0.93,-
3-Jun-08,-,-,-,0.93,-
2-Jun-08,-,-,-,0.93,-
1-Jun-08,-,-,-,0.93,-
31-May-08,-,-,-,0.93,-
30-May-08,-,-,-,0.94,-
29-May-08,-,-,-,0.94,-
28-May-08,-,-,-,0.94,-
27-May-08,-,-,-,0.93,-
26-May-08,-,-,-,0.93,-
25-May-08,-,-,-,0.93,-
24-May-08,-,-,-,0.92,-
23-May-08,-,-,-,0.92,-
22-May-08,-,-,-,0.91,-
21-May-08,-,-,-,0.91,-
20-May-08,-,-,-,0.91,-
19-May-08,-,-,-,0.9,-
18-May-08,-,-,-,0.9,-
17-May-08,-,-,-,0.89,-
16-May-08,-,-,-,0.89,-
15-May-08,-,-,-,0.89,-
14-May-08,-,-,-,0.89,-
13-May-08,-,-,-,0.88,-
12-May-08,-,-,-,0.88,-
11-May-08,-,-,-,0.87,-
10-May-08,-,-,-,0.87,-
9-May-08,-,-,-,0.87,-
8-May-08,-,-,-,0.87,-
7-May-08,-,-,-,0.86,-
6-May-08,-,-,-,0.86,-
5-May-08,-,-,-,0.86,-
4-May-08,-,-,-,0.86,-
3-May-08,-,-,-,0.87,-
2-May-08,-,-,-,0.87,-
1-May-08,-,-,-,0.88,-
30-Apr-08,-,-,-,0.89,-
29-Apr-08,-,-,-,0.89,-
28-Apr-08,-,-,-,0.9,-
27-Apr-08,-,-,-,0.9,-
26-Apr-08,-,-,-,0.9,-
25-Apr-08,-,-,-,0.9,-
24-Apr-08,-,-,-,0.89,-
23-Apr-08,-,-,-,0.89,-
22-Apr-08,-,-,-,0.88,-
21-Apr-08,-,-,-,0.87,-
20-Apr-08,-,-,-,0.86,-
19-Apr-08,-,-,-,0.86,-
18-Apr-08,-,-,-,0.85,-
17-Apr-08,-,-,-,0.85,-
16-Apr-08,-,-,-,0.84,-
15-Apr-08,-,-,-,0.84,-
14-Apr-08,-,-,-,0.84,-
13-Apr-08,-,-,-,0.84,-
12-Apr-08,-,-,-,0.84,-
11-Apr-08,-,-,-,0.84,-
10-Apr-08,-,-,-,0.84,-
9-Apr-08,-,-,-,0.84,-
8-Apr-08,-,-,-,0.83,-
7-Apr-08,-,-,-,0.83,-
6-Apr-08,-,-,-,0.83,-
5-Apr-08,-,-,-,0.84,-
4-Apr-08,-,-,-,0.84,-
3-Apr-08,-,-,-,0.85,-
2-Apr-08,-,-,-,0.85,-
1-Apr-08,-,-,-,0.86,-
31-Mar-08,-,-,-,0.86,-
30-Mar-08,-,-,-,0.87,-
29-Mar-08,-,-,-,0.87,-
28-Mar-08,-,-,-,0.87,-
27-Mar-08,-,-,-,0.87,-
26-Mar-08,-,-,-,0.87,-
25-Mar-08,-,-,-,0.86,-
24-Mar-08,-,-,-,0.86,-
23-Mar-08,-,-,-,0.85,-
22-Mar-08,-,-,-,0.85,-
21-Mar-08,-,-,-,0.85,-
20-Mar-08,-,-,-,0.84,-
19-Mar-08,-,-,-,0.84,-
18-Mar-08,-,-,-,0.84,-
17-Mar-08,-,-,-,0.85,-
16-Mar-08,-,-,-,0.85,-
15-Mar-08,-,-,-,0.85,-
14-Mar-08,-,-,-,0.84,-
13-Mar-08,-,-,-,0.83,-
12-Mar-08,-,-,-,0.83,-
11-Mar-08,-,-,-,0.83,-
10-Mar-08,-,-,-,0.82,-
9-Mar-08,-,-,-,0.82,-
8-Mar-08,-,-,-,0.82,-
7-Mar-08,-,-,-,0.82,-
6-Mar-08,-,-,-,0.82,-
5-Mar-08,-,-,-,0.82,-
4-Mar-08,-,-,-,0.82,-
3-Mar-08,-,-,-,0.82,-
2-Mar-08,-,-,-,0.81,-
1-Mar-08,-,-,-,0.81,-
29-Feb-08,-,-,-,0.81,-
28-Feb-08,-,-,-,0.81,-
27-Feb-08,-,-,-,0.81,-
26-Feb-08,-,-,-,0.81,-
25-Feb-08,-,-,-,0.81,-
24-Feb-08,-,-,-,0.81,-
23-Feb-08,-,-,-,0.82,-
22-Feb-08,-,-,-,0.82,-
21-Feb-08,-,-,-,0.82,-
20-Feb-08,-,-,-,0.81,-
19-Feb-08,-,-,-,0.81,-
18-Feb-08,-,-,-,0.8,-
17-Feb-08,-,-,-,0.8,-
16-Feb-08,-,-,-,0.79,-
15-Feb-08,-,-,-,0.79,-
14-Feb-08,-,-,-,0.79,-
13-Feb-08,-,-,-,0.8,-
12-Feb-08,-,-,-,0.8,-
11-Feb-08,-,-,-,0.8,-
10-Feb-08,-,-,-,0.8,-
9-Feb-08,-,-,-,0.79,-
8-Feb-08,-,-,-,0.79,-
7-Feb-08,-,-,-,0.78,-
6-Feb-08,-,-,-,0.78,-
5-Feb-08,-,-,-,0.78,-
4-Feb-08,-,-,-,0.78,-
3-Feb-08,-,-,-,0.78,-
2-Feb-08,-,-,-,0.78,-
1-Feb-08,-,-,-,0.78,-
31-Jan-08,-,-,-,0.79,-
30-Jan-08,-,-,-,0.79,-
29-Jan-08,-,-,-,0.78,-
28-Jan-08,-,-,-,0.78,-
27-Jan-08,-,-,-,0.79,-
26-Jan-08,-,-,-,0.79,-
25-Jan-08,-,-,-,0.79,-
24-Jan-08,-,-,-,0.79,-
23-Jan-08,-,-,-,0.79,-
22-Jan-08,-,-,-,0.79,-
21-Jan-08,-,-,-,0.8,-
20-Jan-08,-,-,-,0.8,-
19-Jan-08,-,-,-,0.8,-
18-Jan-08,-,-,-,0.8,-
17-Jan-08,-,-,-,0.8,-
16-Jan-08,-,-,-,0.8,-
15-Jan-08,-,-,-,0.8,-
14-Jan-08,-,-,-,0.8,-
13-Jan-08,-,-,-,0.79,-
12-Jan-08,-,-,-,0.79,-
11-Jan-08,-,-,-,0.79,-
10-Jan-08,-,-,-,0.78,-
9-Jan-08,-,-,-,0.78,-
8-Jan-08,-,-,-,0.79,-
7-Jan-08,-,-,-,0.78,-
6-Jan-08,-,-,-,0.78,-
5-Jan-08,-,-,-,0.78,-
4-Jan-08,-,-,-,0.78,-
3-Jan-08,-,-,-,0.78,-
2-Jan-08,-,-,-,0.79,-
1-Jan-08,-,-,-,0.8,-
31-Dec-07,-,-,-,0.81,-
30-Dec-07,-,-,-,0.8,-
29-Dec-07,-,-,-,0.8,-
28-Dec-07,-,-,-,0.79,-
27-Dec-07,-,-,-,0.78,-
26-Dec-07,-,-,-,0.77,-
25-Dec-07,-,-,-,0.76,-
24-Dec-07,-,-,-,0.75,-
23-Dec-07,-,-,-,0.75,-
22-Dec-07,-,-,-,0.75,-
21-Dec-07,-,-,-,0.75,-
20-Dec-07,-,-,-,0.75,-
19-Dec-07,-,-,-,0.74,-
18-Dec-07,-,-,-,0.74,-
17-Dec-07,-,-,-,0.74,-
16-Dec-07,-,-,-,0.74,-
15-Dec-07,-,-,-,0.74,-
14-Dec-07,-,-,-,0.74,-
13-Dec-07,-,-,-,0.74,-
12-Dec-07,-,-,-,0.74,-
11-Dec-07,-,-,-,0.74,-
10-Dec-07,-,-,-,0.74,-
9-Dec-07,-,-,-,0.74,-
8-Dec-07,-,-,-,0.74,-
7-Dec-07,-,-,-,0.74,-
6-Dec-07,-,-,-,0.74,-
5-Dec-07,-,-,-,0.75,-
4-Dec-07,-,-,-,0.75,-
3-Dec-07,-,-,-,0.75,-
2-Dec-07,-,-,-,0.76,-
1-Dec-07,-,-,-,0.77,-
30-Nov-07,-,-,-,0.77,-
29-Nov-07,-,-,-,0.79,-
28-Nov-07,-,-,-,0.8,-
27-Nov-07,-,-,-,0.81,-
26-Nov-07,-,-,-,0.81,-
25-Nov-07,-,-,-,0.81,-
24-Nov-07,-,-,-,0.81,-
23-Nov-07,-,-,-,0.8,-
22-Nov-07,-,-,-,0.79,-
21-Nov-07,-,-,-,0.79,-
20-Nov-07,-,-,-,0.78,-
19-Nov-07,-,-,-,0.78,-
18-Nov-07,-,-,-,0.79,-
17-Nov-07,-,-,-,0.79,-
16-Nov-07,-,-,-,0.79,-
15-Nov-07,-,-,-,0.79,-
14-Nov-07,-,-,-,0.79,-
13-Nov-07,-,-,-,0.78,-
12-Nov-07,-,-,-,0.78,-
11-Nov-07,-,-,-,0.78,-
10-Nov-07,-,-,-,0.78,-
9-Nov-07,-,-,-,0.78,-
8-Nov-07,-,-,-,0.78,-
7-Nov-07,-,-,-,0.77,-
6-Nov-07,-,-,-,0.77,-
5-Nov-07,-,-,-,0.78,-
4-Nov-07,-,-,-,0.78,-
3-Nov-07,-,-,-,0.78,-
2-Nov-07,-,-,-,0.78,-
1-Nov-07,-,-,-,0.77,-
31-Oct-07,-,-,-,0.78,-
30-Oct-07,-,-,-,0.78,-
29-Oct-07,-,-,-,0.77,-
28-Oct-07,-,-,-,0.78,-
27-Oct-07,-,-,-,0.78,-
26-Oct-07,-,-,-,0.78,-
25-Oct-07,-,-,-,0.79,-
24-Oct-07,-,-,-,0.79,-
23-Oct-07,-,-,-,0.79,-
22-Oct-07,-,-,-,0.8,-
21-Oct-07,-,-,-,0.8,-
20-Oct-07,-,-,-,0.8,-
19-Oct-07,-,-,-,0.8,-
18-Oct-07,-,-,-,0.8,-
17-Oct-07,-,-,-,0.8,-
16-Oct-07,-,-,-,0.8,-
15-Oct-07,-,-,-,0.8,-
14-Oct-07,-,-,-,0.8,-
13-Oct-07,-,-,-,0.8,-
12-Oct-07,-,-,-,0.8,-
11-Oct-07,-,-,-,0.81,-
10-Oct-07,-,-,-,0.8,-
9-Oct-07,-,-,-,0.8,-
8-Oct-07,-,-,-,0.8,-
7-Oct-07,-,-,-,0.8,-
6-Oct-07,-,-,-,0.8,-
5-Oct-07,-,-,-,0.81,-
4-Oct-07,-,-,-,0.81,-
3-Oct-07,-,-,-,0.81,-
2-Oct-07,-,-,-,0.82,-
1-Oct-07,-,-,-,0.82,-
30-Sep-07,-,-,-,0.82,-
29-Sep-07,-,-,-,0.82,-
28-Sep-07,-,-,-,0.82,-
27-Sep-07,-,-,-,0.82,-
26-Sep-07,-,-,-,0.82,-
25-Sep-07,-,-,-,0.83,-
24-Sep-07,-,-,-,0.83,-
23-Sep-07,-,-,-,0.83,-
22-Sep-07,-,-,-,0.83,-
21-Sep-07,-,-,-,0.83,-
20-Sep-07,-,-,-,0.84,-
19-Sep-07,-,-,-,0.84,-
18-Sep-07,-,-,-,0.84,-
17-Sep-07,-,-,-,0.83,-
16-Sep-07,-,-,-,0.83,-
15-Sep-07,-,-,-,0.83,-
14-Sep-07,-,-,-,0.83,-
13-Sep-07,-,-,-,0.83,-
12-Sep-07,-,-,-,0.83,-
11-Sep-07,-,-,-,0.83,-
10-Sep-07,-,-,-,0.85,-
9-Sep-07,-,-,-,0.85,-
8-Sep-07,-,-,-,0.86,-
7-Sep-07,-,-,-,0.87,-
6-Sep-07,-,-,-,0.87,-
5-Sep-07,-,-,-,0.88,-
4-Sep-07,-,-,-,0.88,-
3-Sep-07,-,-,-,0.87,-
2-Sep-07,-,-,-,0.88,-
1-Sep-07,-,-,-,0.88,-
31-Aug-07,-,-,-,0.88,-
30-Aug-07,-,-,-,0.88,-
29-Aug-07,-,-,-,0.88,-
28-Aug-07,-,-,-,0.88,-
27-Aug-07,-,-,-,0.88,-
26-Aug-07,-,-,-,0.88,-
25-Aug-07,-,-,-,0.89,-
24-Aug-07,-,-,-,0.9,-
23-Aug-07,-,-,-,0.9,-
22-Aug-07,-,-,-,0.9,-
21-Aug-07,-,-,-,0.9,-
20-Aug-07,-,-,-,0.9,-
19-Aug-07,-,-,-,0.9,-
18-Aug-07,-,-,-,0.9,-
17-Aug-07,-,-,-,0.9,-
16-Aug-07,-,-,-,0.9,-
15-Aug-07,-,-,-,0.91,-
14-Aug-07,-,-,-,0.91,-
13-Aug-07,-,-,-,0.91,-
12-Aug-07,-,-,-,0.91,-
11-Aug-07,-,-,-,0.91,-
10-Aug-07,-,-,-,0.91,-
9-Aug-07,-,-,-,0.91,-
8-Aug-07,-,-,-,0.91,-
7-Aug-07,-,-,-,0.91,-
6-Aug-07,-,-,-,0.91,-
5-Aug-07,-,-,-,0.92,-
4-Aug-07,-,-,-,0.92,-
3-Aug-07,-,-,-,0.92,-
2-Aug-07,-,-,-,0.92,-
1-Aug-07,-,-,-,0.93,-
31-Jul-07,-,-,-,0.93,-
30-Jul-07,-,-,-,0.93,-
29-Jul-07,-,-,-,0.94,-
28-Jul-07,-,-,-,0.94,-
27-Jul-07,-,-,-,0.94,-
26-Jul-07,-,-,-,0.94,-
25-Jul-07,-,-,-,0.94,-
24-Jul-07,-,-,-,0.94,-
23-Jul-07,-,-,-,0.94,-
22-Jul-07,-,-,-,0.95,-
21-Jul-07,-,-,-,0.94,-
20-Jul-07,-,-,-,0.94,-
19-Jul-07,-,-,-,0.94,-
18-Jul-07,-,-,-,0.94,-
17-Jul-07,-,-,-,0.94,-
16-Jul-07,-,-,-,0.94,-
15-Jul-07,-,-,-,0.93,-
14-Jul-07,-,-,-,0.94,-
13-Jul-07,-,-,-,0.93,-
12-Jul-07,-,-,-,0.93,-
11-Jul-07,-,-,-,0.94,-
10-Jul-07,-,-,-,0.94,-
9-Jul-07,-,-,-,0.94,-
8-Jul-07,-,-,-,0.94,-
7-Jul-07,-,-,-,0.94,-
6-Jul-07,-,-,-,0.94,-
5-Jul-07,-,-,-,0.93,-
4-Jul-07,-,-,-,0.93,-
3-Jul-07,-,-,-,0.93,-
2-Jul-07,-,-,-,0.92,-
1-Jul-07,-,-,-,0.92,-
30-Jun-07,-,-,-,0.93,-
29-Jun-07,-,-,-,0.93,-
28-Jun-07,-,-,-,0.92,-
27-Jun-07,-,-,-,0.93,-
26-Jun-07,-,-,-,0.93,-
25-Jun-07,-,-,-,0.93,-
24-Jun-07,-,-,-,0.93,-
23-Jun-07,-,-,-,0.93,-
22-Jun-07,-,-,-,0.93,-
21-Jun-07,-,-,-,0.93,-
20-Jun-07,-,-,-,0.93,-
19-Jun-07,-,-,-,0.93,-
18-Jun-07,-,-,-,0.93,-
17-Jun-07,-,-,-,0.93,-
16-Jun-07,-,-,-,0.92,-
15-Jun-07,-,-,-,0.92,-
14-Jun-07,-,-,-,0.92,-
13-Jun-07,-,-,-,0.92,-
12-Jun-07,-,-,-,0.92,-
11-Jun-07,-,-,-,0.92,-
10-Jun-07,-,-,-,0.92,-
9-Jun-07,-,-,-,0.92,-
8-Jun-07,-,-,-,0.92,-
7-Jun-07,-,-,-,0.91,-
6-Jun-07,-,-,-,0.92,-
5-Jun-07,-,-,-,0.92,-
4-Jun-07,-,-,-,0.92,-
3-Jun-07,-,-,-,0.93,-
2-Jun-07,-,-,-,0.94,-
1-Jun-07,-,-,-,0.94,-
31-May-07,-,-,-,0.95,-
30-May-07,-,-,-,0.95,-
29-May-07,-,-,-,0.94,-
28-May-07,-,-,-,0.94,-
27-May-07,-,-,-,0.94,-
26-May-07,-,-,-,0.94,-
25-May-07,-,-,-,0.93,-
24-May-07,-,-,-,0.93,-
23-May-07,-,-,-,0.93,-
22-May-07,-,-,-,0.93,-
21-May-07,-,-,-,0.92,-
20-May-07,-,-,-,0.92,-
19-May-07,-,-,-,0.92,-
18-May-07,-,-,-,0.91,-
17-May-07,-,-,-,0.91,-
16-May-07,-,-,-,0.9,-
15-May-07,-,-,-,0.9,-
14-May-07,-,-,-,0.89,-
13-May-07,-,-,-,0.89,-
12-May-07,-,-,-,0.88,-
11-May-07,-,-,-,0.87,-
10-May-07,-,-,-,0.87,-
9-May-07,-,-,-,0.87,-
8-May-07,-,-,-,0.87,-
7-May-07,-,-,-,0.87,-
6-May-07,-,-,-,0.88,-
5-May-07,-,-,-,0.88,-
4-May-07,-,-,-,0.88,-
3-May-07,-,-,-,0.88,-
2-May-07,-,-,-,0.89,-
1-May-07,-,-,-,0.88,-
30-Apr-07,-,-,-,0.88,-
29-Apr-07,-,-,-,0.89,-
28-Apr-07,-,-,-,0.89,-
27-Apr-07,-,-,-,0.9,-
26-Apr-07,-,-,-,0.9,-
25-Apr-07,-,-,-,0.89,-
24-Apr-07,-,-,-,0.89,-
23-Apr-07,-,-,-,0.88,-
22-Apr-07,-,-,-,0.86,-
21-Apr-07,-,-,-,0.86,-
20-Apr-07,-,-,-,0.85,-
19-Apr-07,-,-,-,0.85,-
18-Apr-07,-,-,-,0.85,-
17-Apr-07,-,-,-,0.85,-
16-Apr-07,-,-,-,0.86,-
15-Apr-07,-,-,-,0.86,-
14-Apr-07,-,-,-,0.87,-
13-Apr-07,-,-,-,0.87,-
12-Apr-07,-,-,-,0.87,-
11-Apr-07,-,-,-,0.88,-
10-Apr-07,-,-,-,0.88,-
9-Apr-07,-,-,-,0.88,-
8-Apr-07,-,-,-,0.88,-
7-Apr-07,-,-,-,0.89,-
6-Apr-07,-,-,-,0.89,-
5-Apr-07,-,-,-,0.89,-
4-Apr-07,-,-,-,0.89,-
3-Apr-07,-,-,-,0.89,-
2-Apr-07,-,-,-,0.89,-
1-Apr-07,-,-,-,0.89,-
31-Mar-07,-,-,-,0.89,-
30-Mar-07,-,-,-,0.89,-
29-Mar-07,-,-,-,0.88,-
28-Mar-07,-,-,-,0.88,-
27-Mar-07,-,-,-,0.88,-
26-Mar-07,-,-,-,0.87,-
25-Mar-07,-,-,-,0.86,-
24-Mar-07,-,-,-,0.86,-
23-Mar-07,-,-,-,0.85,-
22-Mar-07,-,-,-,0.85,-
21-Mar-07,-,-,-,0.85,-
20-Mar-07,-,-,-,0.85,-
19-Mar-07,-,-,-,0.86,-
18-Mar-07,-,-,-,0.86,-
17-Mar-07,-,-,-,0.86,-
16-Mar-07,-,-,-,0.86,-
15-Mar-07,-,-,-,0.86,-
14-Mar-07,-,-,-,0.86,-
13-Mar-07,-,-,-,0.85,-
12-Mar-07,-,-,-,0.85,-
11-Mar-07,-,-,-,0.84,-
10-Mar-07,-,-,-,0.84,-
9-Mar-07,-,-,-,0.84,-
8-Mar-07,-,-,-,0.84,-
7-Mar-07,-,-,-,0.84,-
6-Mar-07,-,-,-,0.83,-
5-Mar-07,-,-,-,0.83,-
4-Mar-07,-,-,-,0.82,-
3-Mar-07,-,-,-,0.82,-
2-Mar-07,-,-,-,0.82,-
1-Mar-07,-,-,-,0.82,-
28-Feb-07,-,-,-,0.83,-
27-Feb-07,-,-,-,0.83,-
26-Feb-07,-,-,-,0.83,-
25-Feb-07,-,-,-,0.84,-
24-Feb-07,-,-,-,0.84,-
23-Feb-07,-,-,-,0.84,-
22-Feb-07,-,-,-,0.84,-
